2024jhk 0.02315 162.85119 8.55832
filter ATgr
60356.577203 20.587 0.682
60377.090752 20.092 0.535
60380.945567 21.592 1.322
60380.97529 21.392 1.014
60384.930777 21.209 0.872
60384.939488 21.659 1.352
60384.949572 23.993 9.333
60400.379195 23.261 4.769
60400.382359 22.804 3.65
60436.800266 19.939 0.364
60436.803461 21.201 0.934
60436.808976 21.969 2.067
60459.014765 17.781 0.094
60459.024461 17.974 0.109
60459.027638 17.829 0.088
60459.037582 17.698 0.068
60463.008242 17.485 0.075
60463.011413 17.578 0.061
60463.018206 17.466 0.093
60463.029025 17.431 0.038
60488.703723 19.795 0.418
60488.706539 19.682 0.306
60488.711689 19.528 0.264
60488.731295 19.82 0.352
60492.705081 19.846 0.488
60492.710186 19.672 0.383
60492.713506 19.555 0.411
60492.727591 20.232 0.537
filter ATri
60357.027906 21.827 1.633
60360.535435 20.324 0.592
60360.538759 20.683 0.81
60360.925898 20.757 1.157
60368.518414 20.778 2.035
60368.525223 21.274 2.171
60368.536785 19.702 0.596
60369.0022 20.971 1.471
60369.014096 20.021 0.723
60372.471581 20.197 1.062
60383.176282 21.359 1.342
60383.209628 21.384 1.343
60387.183726 20.788 0.698
60388.39845 21.409 1.975
60388.432656 22.16 3.658
60388.930126 21.422 1.968
60396.421493 20.096 0.652
60396.424692 20.586 1.014
60396.441015 21.063 2.052
60398.382329 21.738 1.803
60398.392182 21.586 1.609
60398.407631 19.899 0.353
60399.147679 20.488 0.517
60400.819335 20.348 0.603
60400.824312 22.03 1.732
60405.390684 22.544 2.231
60408.383245 22.208 1.47
60408.397563 20.996 0.546
60414.34971 21.634 2.294
60416.367268 21.277 1.685
60416.876538 20.654 0.911
60424.366945 21.66 3.642
60424.370253 20.332 1.189
60424.386237 21.916 4.32
60424.858945 20.561 1.161
60424.864407 20.485 1.061
60427.123576 19.952 1.88
60428.33785 22.759 4.667
60428.354575 21.927 2.265
60428.907662 21.56 2.333
60428.910838 20.317 0.793
60428.917699 20.543 1.033
60428.930007 20.61 1.015
60432.321815 20.592 0.584
60432.327695 21.117 0.764
60435.087682 20.278 3.343
60440.28657 20.908 0.556
60440.290185 22.698 4.655
60440.330634 21.402 1.396
60444.867172 19.759 1.356
60452.328509 19.02 0.283
60452.331674 20.113 0.689
60452.338045 18.984 0.256
60452.348059 19.145 0.303
60454.310039 19.118 0.258
60454.313784 18.573 0.179
60454.319414 19.322 0.52
60454.329413 18.75 0.357
60455.049431 18.636 0.265
60455.053069 18.867 0.699
60456.317966 18.213 0.081
60456.321134 18.191 0.09
60456.326633 18.102 0.073
60456.337523 18.228 0.099
60456.793711 18.121 0.113
60456.796936 17.97 0.074
60456.803444 18.111 0.103
60456.816434 18.343 0.14
60458.258146 17.898 0.071
60458.261549 17.741 0.048
60458.267632 17.841 0.057
60458.287684 17.688 0.066
60460.295688 17.523 0.053
60460.314052 17.496 0.05
60460.317321 17.482 0.043
60460.322817 17.463 0.041
60464.263272 17.253 0.037
60464.266437 17.3 0.036
60464.271863 17.298 0.037
60464.281988 17.274 0.032
60468.25802 17.355 0.044
60468.261636 17.291 0.079
60468.266726 17.344 0.041
60468.285024 17.367 0.043
60476.751897 18.183 0.173
60476.755064 17.746 0.095
60476.76058 18.033 0.16
60476.770778 17.33 0.247
60478.312163 17.594 0.664
60478.9647 18.479 0.181
60478.968766 17.813 0.129
60478.975099 17.919 0.144
60478.987323 18.282 0.16
60480.306445 18.068 0.308
60480.315667 17.309 0.444
60480.325831 18.412 0.29
60480.721281 18.183 0.147
60480.731506 18.272 0.15
60480.734685 18.345 0.159
60480.746644 18.398 0.188
60484.269308 18.653 0.202
60484.272471 18.72 0.194
60484.278014 18.711 0.229
60484.288623 18.714 0.287
60484.732404 18.588 0.279
60484.735173 19.083 0.446
60484.753293 18.993 0.458
60484.760592 18.486 0.299
60490.953715 19.581 0.722
60490.956883 19.435 0.421
60490.964145 18.852 0.16
60490.975495 18.855 0.151
60494.98672 19.597 0.609
60494.994524 18.51 0.715
60495.005454 18.768 0.519
60498.955391 18.764 0.4
60498.958551 19.482 0.608
60498.963985 19.551 0.465
